source,title,speaking
TAHIR MEHA,Tahir Meha,Tahir Meha
TAHIR META,Tahir Meta,Tahir Meta
TAHIR MORINA,Tahir Morina,Tahir Morina
TAHIR NEZIRI,Tahir Neziri,Tahir Neziri
TAHIR OSMANI,Tahir Osmani,Tahir Osmani
TAHIR PROKSHI,Tahir Prokshi,Tahir Prokshi
TAHIR PROKUPA,Tahir Prokupa,Tahir Prokupa
TAHIR S GECI,Tahir S Geci,Tahir S Geci
TAHIR SALIHU,Tahir Salihu,Tahir Salihu
TAHIR SINANI,Tahir Sinani,Tahir Sinani
TAHIR SOJEVA,Tahir Sojeva,Tahir Sojeva
TAHIR SOJEVAA,Tahir Sojevaa,Tahir Sojevaa
TAHIR SYLAJ,Tahir Sylaj,Tahir Sylaj
TAHIR TAHIRI,Tahir Tahiri,Tahir Tahiri
TAHIR TOPALLI,Tahir Topalli,Tahir Topalli
TAHIR TOPILLA,Tahir Topilla,Tahir Topilla
TAHIR TUPELLA,Tahir Tupella,Tahir Tupella
TAHIR XHEMA,Tahir Xhema,Tahir Xhema
TAHIR ZAJMI,Tahir Zajmi,Tahir Zajmi
TAHIR ZEMA,Tahir Zema,Tahir Zema
TAHIR ZEMAJ,Tahir Zemaj,Tahir Zemaj
TAHIR ZEQIRAJ,Tahir Zeqiraj,Tahir Zeqiraj
TAHIR ZEQIRI,Tahir Zeqiri,Tahir Zeqiri
TAHIR ZYMERI,Tahir Zymeri,Tahir Zymeri
TAHIRAJ,Tahiraj,Tahiraj
TAHIRAJ CARRABREG I EPËRM,Tahiraj Carrabreg I Epërm,Tahiraj Carrabreg I Eperm
TAHIRAJ HULAJ,Tahiraj Hulaj,Tahiraj Hulaj
TAHIRAJ STRELLC I EPËRM,Tahiraj Strellc I Epërm,Tahiraj Strellc I Eperm
TAHIRI,Tahiri,Tahiri
TAHIROVCI,Tahirovci,Tahirovci
TAIP KRASNIQI,Taip Krasniqi,Taip Krasniqi
TAIP SERMAXHAJ,Taip Sermaxhaj,Taip Sermaxhaj
TAIP ZEKA,Taip Zeka,Taip Zeka
TAJAR HATIPI,Tajar Hatipi,Tajar Hatipi
TAL D BABANAJ,Tal D Babanaj,Tal D Babanaj
TAL SHERIF MIFTARI,Tal Sherif Miftari,Tal Sherif Miftari
TALAT PALLASKA,Talat Pallaska,Talat Pallaska
TALËT,Talët,Talet
TAMIL KRASNIQI,Tamil Krasniqi,Tamil Krasniqi
TAMIL SHALA,Tamil Shala,Tamil Shala
TANASKA RAJIĆA,Tanaska Rajića,Tanaska Rajica
TANASKOVIĆEVA,Tanaskovićeva,Tanaskoviceva
TANUSHA,Tanusha,Tanusha
TARABOSHI,Taraboshi,Taraboshi
TASIM ELEZI,Tasim Elezi,Tasim Elezi
TASIM KRASNIQI,Tasim Krasniqi,Tasim Krasniqi
TAULANT NURA,Taulant Nura,Taulant Nura
TAULANTI,Taulanti,Taulanti
TAULANTIA,Taulantia,Taulantia
TAULANTËT,Taulantët,Taulantet
TAÇ,Taç,Tac
TE BANESAT,Te Banesat,Te Banesat
TE BREJA,Te Breja,Te Breja
TE DARDHA,Te Dardha,Te Dardha
TE DËSHMORËT,Te Dëshmorët,Te Deshmoret
TE KULLAT,Te Kullat,Te Kullat
TE MULLIJT,Te Mullijt,Te Mullijt
TE MULLINJËT,Te Mullinjët,Te Mullinjet
TE MURI,Te Muri,Te Muri
TE VIGU,Te Vigu,Te Vigu
TE XHAMIA,Te Xhamia,Te Xhamia
TEDEL,Tedel,Tedel
TEFIDE BADALLAJ,Tefide Badallaj,Tefide Badallaj
TEFIK GASHI,Tefik Gashi,Tefik Gashi
TEFIK HAXHIU,Tefik Haxhiu,Tefik Haxhiu
TEFIK IDRIZI,Tefik Idrizi,Tefik Idrizi
TEFIK KROSA,Tefik Krosa,Tefik Krosa
TEFIK LIKA,Tefik Lika,Tefik Lika
TEFIK MAKA,Tefik Maka,Tefik Maka
TEFIK MUSTAFA,Tefik Mustafa,Tefik Mustafa
TEFIK MUSTAFA,Tefik Mustafa,Tefik Mustafa
TEFIK RAKA,Tefik Raka,Tefik Raka
TEFIK VUNIQI,Tefik Vuniqi,Tefik Vuniqi
TEFIK XANI,Tefik Xani,Tefik Xani
TEFIK ZASELLA,Tefik Zasella,Tefik Zasella
TEFIK ZYMBERI,Tefik Zymberi,Tefik Zymberi
TEFIK ÇANGA,Tefik Çanga,Tefik Canga
TEFTA TASHKO,Tefta Tashko,Tefta Tashko
TEK VARREZAT,Tek Varrezat,Tek Varrezat
TEKSAS,Teksas,Teksas
TEMA,Tema,Tema
TEMALI,Temali,Temali
TEMË ADEMI,Temë Ademi,Teme Ademi
TEMË DOBROSHEVCI,Temë Dobroshevci,Teme Dobroshevci
TEODOR HAXHIFILIPI,Teodor Haxhifilipi,Teodor Haxhifilipi
TEODOR MUZAKA,Teodor Muzaka,Teodor Muzaka
TEPELENA,Tepelena,Tepelena
TEQEJA,Teqeja,Teqeja
TEQEJA HALVETI,Teqeja Halveti,Teqeja Halveti
TEQES,Teqes,Teqes
TEREZA,Tereza,Tereza
TERMALI,Termali,Termali
TERPEZËVE,Terpezëve,Terpezeve
TERZIJE,Terzije,Terzije
TERZIU,Terziu,Terziu
TEST 1,Test 1,Test 1
TETEJA,Teteja,Teteja
TETOVA,Tetova,Tetova
TETË MARTIRËT,Tetë Martirët,Tete Martiret
TETË VËLLEZRIT,Tetë Vëllezrit,Tete Vellezrit
TEUTA,Teuta,Teuta
THANA E BARDHË,Thana e Bardhë,Thana e Bardhe
THANALITË,Thanalitë,Thanalite
THANAVE,Thanave,Thanave
THAÇI,Thaçi,Thaci
THEMISTOKLI GERMENJI,Themistokli Germenji,Themistokli Germenji
THERANDA,Theranda,Theranda
THESPROTËT,Thesprotët,Thesprotet
THETHI,Thethi,Thethi
THIMI MITKO,Thimi Mitko,Thimi Mitko
THIRRJET E NËNAVE,Thirrjet e Nënave,Thirrjet e Nenave
THOMA AVRAMI,Thoma Avrami,Thoma Avrami
TIFOZAT,Tifozat,Tifozat
TIRANA,Tirana,Tirana
TIRONA,Tirona,Tirona
TISH DAIA,Tish Daia,Tish Daia
TISH DAIJA,Tish Daija,Tish Daija
TIVARI,Tivari,Tivari
TMALIU,Tmaliu,Tmaliu
TMAVA,Tmava,Tmava
TMK,Tmk,Tmk
TOGER GJONI,Toger Gjoni,Toger Gjoni
TOGU I SHIPOLIT,Togu I Shipolit,Togu I Shipolit
TOKAT SHQIPTARE,Tokat Shqiptare,Tokat Shqiptare
TOM LANTOSH,Tom Lantosh,Tom Lantosh
TOMAS HOBSI,Tomas Hobsi,Tomas Hobsi
TOMAS MAN,Tomas Man,Tomas Man
TOMAS MANDELLA,Tomas Mandella,Tomas Mandella
TOMINA,Tomina,Tomina
TOMISLAVA SEKULIĆA,Tomislava Sekulića,Tomislava Sekulica
TOMIČKA,Tomička,Tomicka
TOMORI,Tomori,Tomori
TOMORRI,Tomorri,Tomorri
TOMË BALAJ,Tomë Balaj,Tome Balaj
TOMË GJIDODA,Tomë Gjidoda,Tome Gjidoda
TOMË GJINI,Tomë Gjini,Tome Gjini
TOMË GJOKA,Tomë Gjoka,Tome Gjoka
TOMË GJOKAJ,Tomë Gjokaj,Tome Gjokaj
TOMË KOMANI,Tomë Komani,Tome Komani
TON MAKSUTI,Ton Maksuti,Ton Maksuti
TONI BLER,Toni Bler,Toni Bler
TONIN HARAPI,Tonin Harapi,Tonin Harapi
TOPAT,Topat,Topat
TOPI,Topi,Topi
TOPILJAĆ,Topiljać,Topiljac
TOPILLA,Topilla,Topilla
TOPILLËVE,Topillëve,Topilleve
TOPLANA,Toplana,Toplana
TOPLICA,Toplica,Toplica
TOPLICA 1878,Toplica 1878,Toplica 1878
TOPLIČKA,Toplička,Toplicka
TOPOJANI,Topojani,Topojani
TOQANI,Toqani,Toqani
TORBANËT,Torbanët,Torbanet
TORBANËT E LASHTË,Torbanët e Lashtë,Torbanet e Lashte
TOSHI PAQARADA,Toshi Paqarada,Toshi Paqarada
TOSKA,Toska,Toska
TOSUN XHEMAJ,Tosun Xhemaj,Tosun Xhemaj
TOZA MARKOVIÇ,Toza Markoviç,Toza Markovic
TRAFO,Trafo,Trafo
TRAVILLAZI,Travillazi,Travillazi
TRE DËSHMORET,Tre Dëshmoret,Tre Deshmoret
TRE DËSHMORËT,Tre Dëshmorët,Tre Deshmoret
TRE DËSHMORËT E TIVARIT,Tre Dëshmorët e Tivarit,Tre Deshmoret e Tivarit
TRE LUGJET,Tre Lugjet,Tre Lugjet
TRE MARTIRËT,Tre Martirët,Tre Martiret
TRE TË RËNËT,Tre Të Rënët,Tre Te Renet
TRE VËLLEZËRIT,Tre Vëllezërit,Tre Vellezerit
TRENA,Trena,Trena
TREPÇA,Trepça,Trepca
TREPÇA 89,Trepça 89,Trepca 89
TREPÇALI,Trepçali,Trepcali
TREVA E GOLLAKUT,Treva e Gollakut,Treva e Gollakut
TREVA E LLAPIT,Treva e Llapit,Treva e Llapit
TRG PALIH BORACA,Trg Palih Boraca,Trg Palih Boraca
TRI TOGJET,Tri Togjet,Tri Togjet
TRIMAT,Trimat,Trimat
TRIMAT E KABASHIT,Trimat e Kabashit,Trimat e Kabashit
TRIMAT E KOSHARES,Trimat e Koshares,Trimat e Koshares
TRIMAT E KUSHTRIMIT,Trimat e Kushtrimit,Trimat e Kushtrimit
TRIMAT E LIRISË,Trimat e Lirisë,Trimat e Lirise
TRIMAT E TIVARIT,Trimat e Tivarit,Trimat e Tivarit
TRIMAVE,Trimave,Trimave
TRIMI,Trimi,Trimi
TRIMI I LESKOVECIT,Trimi I Leskovecit,Trimi I Leskovecit
TRIMËRIA,Trimëria,Trimeria
TRINGA,Tringa,Tringa
TRINGA SMAJLI,Tringa Smajli,Tringa Smajli
TRINGË SMAJLI,Tringë Smajli,Tringe Smajli
TRIUMF RIZA,Triumf Riza,Triumf Riza
TRIUMFI,Triumfi,Triumfi
TROISDORF,Troisdorf,Troisdorf
TROJA,Troja,Troja
TROJET,Trojet,Trojet
TROJET E VJETRA,Trojet e Vjetra,Trojet e Vjetra
TROJET ETNIKE,Trojet Etnike,Trojet Etnike
TROKANI,Trokani,Trokani
TROPOJA,Tropoja,Tropoja
TRPEŠKA,Trpeška,Trpeska
TRRAVA,Trrava,Trrava
TRUALLI  RI,Trualli  Ri,Trualli  Ri
TRUMSHET,Trumshet,Trumshet
TRUMSHI I HASIT,Trumshi I Hasit,Trumshi I Hasit
TRËNDAFILAT,Trëndafilat,Trendafilat
TRËNDAFILI,Trëndafili,Trendafili
TUGJECI,Tugjeci,Tugjeci
TUGJEVCI,Tugjevci,Tugjevci
TULJBE,Tuljbe,Tuljbe
TUMA E LASHTË,Tuma e Lashtë,Tuma e Lashte
TUMA ILIRE,Tuma Ilire,Tuma Ilire
TUMAT,Tumat,Tumat
TUMAT DARDANE,Tumat Dardane,Tumat Dardane
TUMAT E GURRËS,Tumat e Gurrës,Tumat e Gurres
TUMAT ILIRE,Tumat Ilire,Tumat Ilire
TUNELI,Tuneli,Tuneli
TUNË PREKAJ,Tunë Prekaj,Tune Prekaj
TUNË ZEKA,Tunë Zeka,Tune Zeka
TUPALLA,Tupalla,Tupalla
TUPLANI,Tuplani,Tuplani
TURANA,Turana,Turana
TURGUT ÖZAL,Turgut Özal,Turgut Oezal
TURJANA,Turjana,Turjana
TURSKA,Turska,Turska
TUSH SELMANI,Tush Selmani,Tush Selmani
TUSHA,Tusha,Tusha
TUSHAJ,Tushaj,Tushaj
TUTARCI,Tutarci,Tutarci
TUTINI,Tutini,Tutini
TUTROVSKA,Tutrovska,Tutrovska
TUZI,Tuzi,Tuzi
TYRBJA,Tyrbja,Tyrbja
TYRBËS,Tyrbës,Tyrbes
TËRBUNJA,Tërbunja,Terbunja
TËRHANI,Tërhani,Terhani
TËRMKOLLI,Tërmkolli,Termkolli
TËRNAVA,Tërnava,Ternava
TËRPEZA,Tërpeza,Terpeza
TËRRNAVA,Tërrnava,Terrnava
TËRSHANA,Tërshana,Tershana
TËRSTENA,Tërstena,Terstena
TËRSTENIKU,Tërsteniku,Tersteniku
UDHA E GJATË,Udha e Gjatë,Udha e Gjate
UDHA E GJËRË,Udha e Gjërë,Udha e Gjere
UDHA E LASHTË,Udha e Lashtë,Udha e Lashte
UDHA E MALIT,Udha e Malit,Udha e Malit
UDHA E SHEHRIT,Udha e Shehrit,Udha e Shehrit
UDHA E SHKRONJAVE,Udha e Shkronjave,Udha e Shkronjave
UDHA SHKRONJAVE,Udha Shkronjave,Udha Shkronjave
UDHË BJESHKE,Udhë Bjeshke,Udhe Bjeshke
UDHË NALLI,Udhë Nalli,Udhe Nalli
UESLI KLARK,Uesli Klark,Uesli Klark
UGLARI,Uglari,Uglari
UILIAM UOKER,Uiliam Uoker,Uiliam Uoker
UILLIAM UOKER,Uilliam Uoker,Uilliam Uoker
UJI BARDHË,Uji Bardhë,Uji Bardhe
UJI I GJELBËR,Uji I Gjelbër,Uji I Gjelber
UJI I MIRË,Uji I Mirë,Uji I Mire
UJKAN MEHMETI,Ujkan Mehmeti,Ujkan Mehmeti
UJMANI,Ujmani,Ujmani
UJMIRI,Ujmiri,Ujmiri
UJË GJELMI,Ujë Gjelmi,Uje Gjelmi
UJËARAT,Ujëarat,Ujearat
UJËSJELLSI,Ujësjellsi,Ujesjellsi
UJËSJELLËSI,Ujësjellësi,Ujesjellesi
UJËVARA,Ujëvara,Ujevara
UKA,Uka,Uka
UKA I REXHËS,Uka I Rexhës,Uka I Rexhes
UKAJ,Ukaj,Ukaj
UKAJT,Ukajt,Ukajt
UKSHIN  HOTI,Ukshin  Hoti,Ukshin  Hoti
UKSHIN ELEZI,Ukshin Elezi,Ukshin Elezi
UKSHIN GASHI,Ukshin Gashi,Ukshin Gashi
UKSHIN HOTI,Ukshin Hoti,Ukshin Hoti
UKSHIN KOVAQICA,Ukshin Kovaqica,Ukshin Kovaqica
UKSHIN KOVAÇICA,Ukshin Kovaçica,Ukshin Kovacica
UKË AHMETI,Ukë Ahmeti,Uke Ahmeti
UKË ALITI,Ukë Aliti,Uke Aliti
UKË ARRNORI,Ukë Arrnori,Uke Arrnori
UKË BYTYQI,Ukë Bytyqi,Uke Bytyqi
UKË BYTYÇI,Ukë Bytyçi,Uke Bytyci
UKË IMERI,Ukë Imeri,Uke Imeri
UKË ISA,Ukë Isa,Uke Isa
UKË MAHMUTAJ,Ukë Mahmutaj,Uke Mahmutaj
UKË MAVRIQI,Ukë Mavriqi,Uke Mavriqi
UKË MEMAJ,Ukë Memaj,Uke Memaj
UKË META,Ukë Meta,Uke Meta
UKË MURATI,Ukë Murati,Uke Murati
UKË MYFTAR HAJRA,Ukë Myftar Hajra,Uke Myftar Hajra
UKË NDOJA,Ukë Ndoja,Uke Ndoja
UKË SADIKU,Ukë Sadiku,Uke Sadiku
UKË SALIHI,Ukë Salihi,Uke Salihi
UKË SHABANAJ,Ukë Shabanaj,Uke Shabanaj
UKË SYLEJMANI,Ukë Sylejmani,Uke Sylejmani
UKË TAHIRI,Ukë Tahiri,Uke Tahiri
UKË TOVËRLANI,Ukë Tovërlani,Uke Toverlani
UKË UKA,Ukë Uka,Uke Uka
UKËSMAJLI,Ukësmajli,Ukesmajli
UKËZEKA,Ukëzeka,Ukezeka
ULPIANA,Ulpiana,Ulpiana
ULPIANA,Ulpiana,Ulpiana
ULPIANA 41,Ulpiana 41,Ulpiana 41
ULQINAKU,Ulqinaku,Ulqinaku
ULQINI,Ulqini,Ulqini
ULËZA,Ulëza,Uleza
UNAZA,Unaza,Unaza
UNITETI,Uniteti,Uniteti
UNIVERSI,Universi,Universi
UNIVERSITETI,Universiteti,Universiteti
URA E FSHEJTË,Ura e Fshejtë,Ura e Fshejte
URA E GURIT,Ura e Gurit,Ura e Gurit
URA E HAXHISË,Ura e Haxhisë,Ura e Haxhise
URA E HEKURT,Ura e Hekurt,Ura e Hekurt
URA E KRAJKUT,Ura e Krajkut,Ura e Krajkut
URA E LUFTËS,Ura e Luftës,Ura e Luftes
URA E SHULLEJVE,Ura e Shullejve,Ura e Shullejve
URA E SITNICËS,Ura e Sitnicës,Ura e Sitnices
URA E TRENIT,Ura e Trenit,Ura e Trenit
URA E VOGËL,Ura e Vogël,Ura e Vogel
URAN AJETI,Uran Ajeti,Uran Ajeti
URAN AMERLLAHU,Uran Amerllahu,Uran Amerllahu
URAN TINOVA,Uran Tinova,Uran Tinova
URIM BYTYQI,Urim Bytyqi,Urim Bytyqi
URIM PAJAZITI,Urim Pajaziti,Urim Pajaziti
URIM REXHA,Urim Rexha,Urim Rexha
URJELI,Urjeli,Urjeli
UROŠEVA,Uroševa,Uroseva
UROŠEVAČKA,Uroševačka,Urosevacka
USA,Usa,Usa
USHTAR KAVAJA,Ushtar Kavaja,Ushtar Kavaja
USHTARI,Ushtari,Ushtari
USHTARI I LIRISË,Ushtari I Lirisë,Ushtari I Lirise
USHTARI I UÇK,Ushtari I Uçk,Ushtari I Uck
USHTARËT E LIRISË,Ushtarët e Lirisë,Ushtaret e Lirise
USHTARËT E QYÇAVICËS,Ushtarët e Qyçavicës,Ushtaret e Qycavices
USHTARËT E SHALËS,Ushtarët e Shalës,Ushtaret e Shales
USHTARËT E UÇK,Ushtarët e Uçk,Ushtaret e Uck
USHTARËVE,Ushtarëve,Ushtareve
USHTRIA E KOSOVËS,Ushtria e Kosovës,Ushtria e Kosoves
USHTRIA ILIRE,Ushtria Ilire,Ushtria Ilire
USHTRIA ÇLIRIMTARE,Ushtria Çlirimtare,Ushtria Clirimtare
USHTRIA ÇLIRIMTARE E KOSOVËS,Ushtria Çlirimtare e Kosovës,Ushtria Clirimtare e Kosoves
USTANIČKA,Ustanička,Ustanicka
UÇK,Uçk,Uck
UÇK 125,Uçk 125,Uck 125
UÇK 99,Uçk 99,Uck 99
UÇK PIRANË,Uçk Piranë,Uck Pirane
UÇK-BARDHI,Uçk-Bardhi,Uck-Bardhi
UÇPMB,Uçpmb,Ucpmb
UČITELJ TOMINA,Učitelj Tomina,Ucitelj Tomina
VADİ,Vadi̇,Vadi̇
VAHID KABASHI,Vahid Kabashi,Vahid Kabashi
VAHID UKAJ,Vahid Ukaj,Vahid Ukaj
VAHID VESELAJ,Vahid Veselaj,Vahid Veselaj
VAHIDE ELSHANI,Vahide Elshani,Vahide Elshani
VAHIDIN HAJRIZI,Vahidin Hajrizi,Vahidin Hajrizi
VAHIT MUSTAFA,Vahit Mustafa,Vahit Mustafa
VAHU I THATË,Vahu I Thatë,Vahu I Thate
VAJA,Vaja,Vaja
VAJDIN KASHTANJEVA,Vajdin Kashtanjeva,Vajdin Kashtanjeva
VAJZAT MARTIRE,Vajzat Martire,Vajzat Martire
VAKUF,Vakuf,Vakuf
VALAVICËS,Valavicës,Valavices
VALBONA,Valbona,Valbona
VALDET DIBRANI,Valdet Dibrani,Valdet Dibrani
VALDET GASHI,Valdet Gashi,Valdet Gashi
VALDET SOPI,Valdet Sopi,Valdet Sopi
VALDET XHEMAJLI,Valdet Xhemajli,Valdet Xhemajli
VALDETE JASHARI,Valdete Jashari,Valdete Jashari
VALENTINA PISTOLI,Valentina Pistoli,Valentina Pistoli
VALENTON  SPAHIU,Valenton  Spahiu,Valenton  Spahiu
VALIANT FERIZI,Valiant Ferizi,Valiant Ferizi
VALJAJČARSKA,Valjajčarska,Valjajcarska
VALLJA,Vallja,Vallja
VALMIR QERIMI,Valmir Qerimi,Valmir Qerimi
VALON HOTI,Valon Hoti,Valon Hoti
VALON MALA,Valon Mala,Valon Mala
VALON MYRTAJ,Valon Myrtaj,Valon Myrtaj
VANGJUSH MIO,Vangjush Mio,Vangjush Mio
VARDARI,Vardari,Vardari
VARREZAT E DËSHMORËVE,Varrezat e Dëshmorëve,Varrezat e Deshmoreve
VARREZAT ILIRE,Varrezat Ilire,Varrezat Ilire
VARRI IMERIT,Varri Imerit,Varri Imerit
VARVARA,Varvara,Varvara
VASA PELLAGIQ,Vasa Pellagiq,Vasa Pellagiq
VASE MIJATOVIĆA,Vase Mijatovića,Vase Mijatovica
VASHINGTON,Vashington,Vashington
VASHINGTONI,Vashingtoni,Vashingtoni
VASIL ANDONI,Vasil Andoni,Vasil Andoni
VASIL LAÇI,Vasil Laçi,Vasil Laci
VASILEVIČI,Vasileviči,Vasilevici
VASO PASHA,Vaso Pasha,Vaso Pasha
VATAJ,Vataj,Vataj
VATRA,Vatra,Vatra
VATRA SHQIPTARE,Vatra Shqiptare,Vatra Shqiptare
VATRAT E LLUKËS,Vatrat e Llukës,Vatrat e Llukes
VATRAT SHQIPTARE,Vatrat Shqiptare,Vatrat Shqiptare
VAU I DEJËS,Vau I Dejës,Vau I Dejes
VAU I HODIQIT,Vau I Hodiqit,Vau I Hodiqit
VAUT,Vaut,Vaut
VAÇE ZELA,Vaçe Zela,Vace Zela
VEBI KUÇI,Vebi Kuçi,Vebi Kuci
VEDAT KOKONA,Vedat Kokona,Vedat Kokona
VEDUD HASHANI,Vedud Hashani,Vedud Hashani
VEHAP LUMA,Vehap Luma,Vehap Luma
VEHAP POPAJ,Vehap Popaj,Vehap Popaj
VEHAP SHITA,Vehap Shita,Vehap Shita
VEHBI ABAZI,Vehbi Abazi,Vehbi Abazi
VEHBI AJVAZI,Vehbi Ajvazi,Vehbi Ajvazi
VEHBI BALA,Vehbi Bala,Vehbi Bala
VEHBI D KIKAJ,Vehbi D Kikaj,Vehbi D Kikaj
VEHBI DEDINCA,Vehbi Dedinca,Vehbi Dedinca
VEHBI DIBRA,Vehbi Dibra,Vehbi Dibra
VEHBI F SHOSHOLLI,Vehbi F Shosholli,Vehbi F Shosholli
VEHBI GANIU,Vehbi Ganiu,Vehbi Ganiu
VEHBI HETEMI,Vehbi Hetemi,Vehbi Hetemi
VEHBI HOXHA,Vehbi Hoxha,Vehbi Hoxha
VEHBI JAHAJ,Vehbi Jahaj,Vehbi Jahaj
VEHBI KIKAJ,Vehbi Kikaj,Vehbi Kikaj
VEHBI KOZHANI,Vehbi Kozhani,Vehbi Kozhani
VEHBI SURDULLI,Vehbi Surdulli,Vehbi Surdulli
VEHBI UKIMERI,Vehbi Ukimeri,Vehbi Ukimeri
VEJSEL PAGARUSHA,Vejsel Pagarusha,Vejsel Pagarusha
VELAJ,Velaj,Velaj
VELEGLLA,Veleglla,Veleglla
VELESHTA,Veleshta,Veleshta
VELI BALLAZHI,Veli Ballazhi,Veli Ballazhi
VELI DEDI,Veli Dedi,Veli Dedi
VELI DEMA,Veli Dema,Veli Dema
VELI DILI,Veli Dili,Veli Dili
VELI ELSHANI,Veli Elshani,Veli Elshani
VELI GËRVALLA,Veli Gërvalla,Veli Gervalla
VELI HAXHA,Veli Haxha,Veli Haxha
VELI HAXHIU,Veli Haxhiu,Veli Haxhiu
VELI HYSENI,Veli Hyseni,Veli Hyseni
VELI MJEKU,Veli Mjeku,Veli Mjeku
VELI NOCI,Veli Noci,Veli Noci
VELI OSMANI,Veli Osmani,Veli Osmani
VELI RUDI,Veli Rudi,Veli Rudi
VELI SAHITAJ,Veli Sahitaj,Veli Sahitaj
VELI SHABANI,Veli Shabani,Veli Shabani
VELI V SYLEJMANI,Veli V Sylejmani,Veli V Sylejmani
VELI VRANIQI,Veli Vraniqi,Veli Vraniqi
VELI XHAFA,Veli Xhafa,Veli Xhafa
VELI ZYBERAJ,Veli Zyberaj,Veli Zyberaj
VELIKA RUPA,Velika Rupa,Velika Rupa
VELIKDANI,Velikdani,Velikdani
VELIKI RIT,Veliki Rit,Veliki Rit
VELIPOJA,Velipoja,Velipoja
VELIU,Veliu,Veliu
VELJE STOJKOVIĆA,Velje Stojkovića,Velje Stojkovica
VELJIVER,Veljiver,Veljiver
VELJKA DUGOŠEVIĆA,Veljka Dugoševića,Veljka Dugosevica
VENCLOVIĆEVA,Venclovićeva,Vencloviceva
VENDBANIMI I RI,Vendbanimi I Ri,Vendbanimi I Ri
VENDI I PAJTIMIT,Vendi I Pajtimit,Vendi I Pajtimit
VENDLINDJA THËRRET,Vendlindja Thërret,Vendlindja Therret
VENET BAJRAMI,Venet Bajrami,Venet Bajrami
VEPRA E DËSHMORËVE,Vepra e Dëshmorëve,Vepra e Deshmoreve
VERANDA,Veranda,Veranda
VERBICA,Verbica,Verbica
VERMOSHI,Vermoshi,Vermoshi
VERRAT E LLUKËS,Verrat e Llukës,Verrat e Llukes
VERRINI,Verrini,Verrini
VERRISHTJA,Verrishtja,Verrishtja
VERRISHTËS,Verrishtës,Verrishtes
VERËZA,Verëza,Vereza
VES VILAVE,Ves Vilave,Ves Vilave
VESA,Vesa,Vesa
VESEL ALIDEMAJ,Vesel Alidemaj,Vesel Alidemaj
VESEL BALA,Vesel Bala,Vesel Bala
VESEL BERISHA,Vesel Berisha,Vesel Berisha
VESEL CAKAJ,Vesel Cakaj,Vesel Cakaj
VESEL DANI,Vesel Dani,Vesel Dani
VESEL DEMAKU,Vesel Demaku,Vesel Demaku
VESEL E NEBIH DERVISHI,Vesel e Nebih Dervishi,Vesel e Nebih Dervishi
VESEL HALIMI,Vesel Halimi,Vesel Halimi
VESEL HASANI,Vesel Hasani,Vesel Hasani
VESEL KOSOVICA,Vesel Kosovica,Vesel Kosovica
VESEL PAGARUSHA,Vesel Pagarusha,Vesel Pagarusha
VESEL RAFUNA,Vesel Rafuna,Vesel Rafuna
VESEL REXHA,Vesel Rexha,Vesel Rexha
VESEL SELIMAJ,Vesel Selimaj,Vesel Selimaj
VESEL SHYTI,Vesel Shyti,Vesel Shyti
VESEL SPAHIU,Vesel Spahiu,Vesel Spahiu
VESEL ÇITAKU,Vesel Çitaku,Vesel Citaku
VESELI,Veseli,Veseli
VESLI KLARK,Vesli Klark,Vesli Klark
VESLI KLARKU,Vesli Klarku,Vesli Klarku
VESLLI  KLARK,Veslli  Klark,Veslli  Klark
VESNICA,Vesnica,Vesnica
VETERANET E ARSIMIT,Veteranet e Arsimit,Veteranet e Arsimit
VETERANET E UÇK,Veteranet e Uçk,Veteranet e Uck
VETERANI,Veterani,Veterani
VETERANËT  HOXHA,Veteranët  Hoxha,Veteranet  Hoxha
VETERANËT E 1999,Veteranët e 1999,Veteranet e 1999
VETERANËT E ARSIMIT,Veteranët e Arsimit,Veteranet e Arsimit
VETERANËT E LIRISË,Veteranët e Lirisë,Veteranet e Lirise
VETERANËT E UÇK,Veteranët e Uçk,Veteranet e Uck
VETERANËT E UÇK,Veteranët e Uçk,Veteranet e Uck
VETERANËT E UÇK-së,Veteranët e Uçk-Së,Veteranet e Uck-Se
VETERANËT UÇK,Veteranët Uçk,Veteranet Uck
VETIM SHALA,Vetim Shala,Vetim Shala
VETON IBRAHIMI,Veton Ibrahimi,Veton Ibrahimi
VETON PECI,Veton Peci,Veton Peci
VETRANËT E UÇK,Vetranët e Uçk,Vetranet e Uck
VEZIR ADEMI,Vezir Ademi,Vezir Ademi
VEZIR JASHARI,Vezir Jashari,Vezir Jashari
VEZIR KOLSHI,Vezir Kolshi,Vezir Kolshi
VICIANA,Viciana,Viciana
VICIANUM,Vicianum,Vicianum
VIDHAT,Vidhat,Vidhat
VIDIME,Vidime,Vidime
VIDIMRIQI,Vidimriqi,Vidimriqi
VIDOVDANSKA,Vidovdanska,Vidovdanska
VIDOVDANSKA,Vidovdanska,Vidovdanska
VIENA,Viena,Viena
VIGJILENCA E KOMBIT,Vigjilenca e Kombit,Vigjilenca e Kombit
VIGUT,Vigut,Vigut
VIJA E FRONTIT,Vija e Frontit,Vija e Frontit
VIJA GJELBËRT,Vija Gjelbërt,Vija Gjelbert
VIJA POJËS,Vija Pojës,Vija Pojes
VIKTIMAT E TIVARIT,Viktimat e Tivarit,Viktimat e Tivarit
VIKTOR EFTIMIU,Viktor Eftimiu,Viktor Eftimiu
