source,title,speaking
LUTFI MUSTAFA,Lutfi Mustafa,Lutfi Mustafa
LUTFI SPAHIU,Lutfi Spahiu,Lutfi Spahiu
LUTFI VITIA,Lutfi Vitia,Lutfi Vitia
LUTË GLLANASELLA,Lutë Gllanasella,Lute Gllanasella
LUÇIJE BASHOTA,Luçije Bashota,Lucije Bashota
LYPETENI,Lypeteni,Lypeteni
LËNDINA,Lëndina,Lendina
LËNDINA E DODËS,Lëndina e Dodës,Lendina e Dodes
LËVIZJA KAQAKE,Lëvizja Kaqake,Levizja Kaqake
LËVIZJA KAÇAKE,Lëvizja Kaçake,Levizja Kacake
LËVIZJA UÇK,Lëvizja Uçk,Levizja Uck
MADHE TOLAJ LOKAJ,Madhe Tolaj Lokaj,Madhe Tolaj Lokaj
MADHËSHTIA E KOMBIT,Madhështia e Kombit,Madheshtia e Kombit
MAGURË,Magurë,Magure
MAHALLAT,Mahallat,Mahallat
MAHI LOKU,Mahi Loku,Mahi Loku
MAHIR DOMI,Mahir Domi,Mahir Domi
MAHIR KAMBERI,Mahir Kamberi,Mahir Kamberi
MAHMUT ALIU,Mahmut Aliu,Mahmut Aliu
MAHMUT BAKALLI,Mahmut Bakalli,Mahmut Bakalli
MAHMUT BERISHA,Mahmut Berisha,Mahmut Berisha
MAHMUT QORRI,Mahmut Qorri,Mahmut Qorri
MAHMUT REKA,Mahmut Reka,Mahmut Reka
MAHMUTAJ,Mahmutaj,Mahmutaj
MAHMUTAJT,Mahmutajt,Mahmutajt
MAHMUTI,Mahmuti,Mahmuti
MAJA E ARNENIT,Maja e Arnenit,Maja e Arnenit
MAJA E DRITËS,Maja e Dritës,Maja e Drites
MAJA E GERBESHIT,Maja e Gerbeshit,Maja e Gerbeshit
MAJA E GOLESHIT,Maja e Goleshit,Maja e Goleshit
MAJA E LUBOTENIT,Maja e Lubotenit,Maja e Lubotenit
MAJA E PASHTRIKUT,Maja e Pashtrikut,Maja e Pashtrikut
MAJDANI,Majdani,Majdani
MAJI 1999,Maji 1999,Maji 1999
MAJKE JEVROSIME,Majke Jevrosime,Majke Jevrosime
MAJORA TEPIĆA,Majora Tepića,Majora Tepica
MAJSTORSKA,Majstorska,Majstorska
MAK DIZDAR,Mak Dizdar,Mak Dizdar
MAKA,Maka,Maka
MAKENZIJEVA,Makenzijeva,Makenzijeva
MAKIAVELI,Makiaveli,Makiaveli
MAKICAJT,Makicajt,Makicajt
MAKSUT KUÇI,Maksut Kuçi,Maksut Kuci
MAKSUT QAFLESHI,Maksut Qafleshi,Maksut Qafleshi
MAKSUT REKALIU,Maksut Rekaliu,Maksut Rekaliu
MAKSUTAJ,Maksutaj,Maksutaj
MAKSUTAJT,Maksutajt,Maksutajt
MAKSUTI,Maksuti,Maksuti
MALAJ,Malaj,Malaj
MALAJT,Malajt,Malajt
MALET,Malet,Malet
MALET,Malet,Malet
MALET E BERISHËS,Malet e Berishës,Malet e Berishes
MALET E BLINAJES,Malet e Blinajes,Malet e Blinajes
MALET E BREGUT,Malet e Bregut,Malet e Bregut
MALET E KARADAKUT,Malet e Karadakut,Malet e Karadakut
MALET E SHARRIT,Malet e Sharrit,Malet e Sharrit
MALET TONA,Malet Tona,Malet Tona
MALI,Mali,Mali
MALI  I ZHVESHUR,Mali  I Zhveshur,Mali  I Zhveshur
MALI I ARGJENT,Mali I Argjent,Mali I Argjent
MALI I FSHATIT,Mali I Fshatit,Mali I Fshatit
MALI I MADH,Mali I Madh,Mali I Madh
MALI I MADHË,Mali I Madhë,Mali I Madhe
MALI I REXHEPIT,Mali I Rexhepit,Mali I Rexhepit
MALI I ROBIT,Mali I Robit,Mali I Robit
MALIQ ADEMI,Maliq Ademi,Maliq Ademi
MALIQ DABINOVCI,Maliq Dabinovci,Maliq Dabinovci
MALIQ DËRVISHAJ,Maliq Dërvishaj,Maliq Dervishaj
MALIQ HASANI,Maliq Hasani,Maliq Hasani
MALIQ HOTI,Maliq Hoti,Maliq Hoti
MALIQ HOXHA,Maliq Hoxha,Maliq Hoxha
MALIQ JAHA,Maliq Jaha,Maliq Jaha
MALIQ KAMBERI,Maliq Kamberi,Maliq Kamberi
MALIQ MAKSUTI,Maliq Maksuti,Maliq Maksuti
MALIQ MALIQI,Maliq Maliqi,Maliq Maliqi
MALIQ MEHOLLI,Maliq Meholli,Maliq Meholli
MALIQ PASHË GJINOLLI,Maliq Pashë Gjinolli,Maliq Pashe Gjinolli
MALIQ SELISHTA,Maliq Selishta,Maliq Selishta
MALIQ SMAKA,Maliq Smaka,Maliq Smaka
MALIQ TORBANI,Maliq Torbani,Maliq Torbani
MALIQ ZENA,Maliq Zena,Maliq Zena
MALIQ ZHARKU,Maliq Zharku,Maliq Zharku
MALIQ ZYMERI,Maliq Zymeri,Maliq Zymeri
MALIQI,Maliqi,Maliqi
MALIT,Malit,Malit
MALJEKOVCI,Maljekovci,Maljekovci
MALLAKASTRA,Mallakastra,Mallakastra
MALO GAMI,Malo Gami,Malo Gami
MALOGOJEC,Malogojec,Malogojec
MALOKAJT,Malokajt,Malokajt
MALOKU,Maloku,Maloku
MALOKU DUBRAVË,Maloku Dubravë,Maloku Dubrave
MALOKËVE,Malokëve,Malokeve
MALOROPOTSKA,Maloropotska,Maloropotska
MALSIA E VOGËL,Malsia e Vogël,Malsia e Vogel
MALSISË,Malsisë,Malsise
MALSORI,Malsori,Malsori
MALUSH GASHI,Malush Gashi,Malush Gashi
MALUSH KOSOVA,Malush Kosova,Malush Kosova
MALUSH MERIQI,Malush Meriqi,Malush Meriqi
MALUSH MIRIQI,Malush Miriqi,Malush Miriqi
MALË JUSAJ,Malë Jusaj,Male Jusaj
MALË RAMA,Malë Rama,Male Rama
MALË ZEJNAJ,Malë Zejnaj,Male Zejnaj
MALËSIA,Malësia,Malesia
MALËSIA E BUNJAJT,Malësia e Bunjajt,Malesia e Bunjajt
MALËSIA E GOLLAKUT,Malësia e Gollakut,Malesia e Gollakut
MALËSIA E MADHE,Malësia e Madhe,Malesia e Madhe
MALËSIA E MARECIT,Malësia e Marecit,Malesia e Marecit
MALËSIA E VOGËL,Malësia e Vogël,Malesia e Vogel
MALËSIA SHQIPTARE,Malësia Shqiptare,Malesia Shqiptare
MALËSORET,Malësoret,Malesoret
MALËSORI,Malësori,Malesori
MALËSORËT,Malësorët,Malesoret
MALËSORËT E STRUZHËS,Malësorët e Struzhës,Malesoret e Struzhes
MALËSORËT SHQIPTARË,Malësorët Shqiptarë,Malesoret Shqiptare
MAN DASHI,Man Dashi,Man Dashi
MAN HAJDINI,Man Hajdini,Man Hajdini
MAN PERKOLA,Man Perkola,Man Perkola
MAN SALLAUKA,Man Sallauka,Man Sallauka
MANAFERRAT,Manaferrat,Manaferrat
MANASTIRI,Manastiri,Manastiri
MANASTIRSKA,Manastirska,Manastirska
MANAT,Manat,Manat
MANE SHYTI,Mane Shyti,Mane Shyti
MANGOVCI,Mangovci,Mangovci
MANGOVO,Mangovo,Mangovo
MANI,Mani,Mani
MANRECI,Manreci,Manreci
MANUSH ALIMANI,Manush Alimani,Manush Alimani
MANUSH BERISHA,Manush Berisha,Manush Berisha
MANUSH MUSTAFA,Manush Mustafa,Manush Mustafa
MANÇESTERI,Mançesteri,Mancesteri
MAQEKËT,Maqekët,Maqeket
MARASH MERTURI,Marash Merturi,Marash Merturi
MAREVCI,Marevci,Marevci
MARGARITA TUTULANI,Margarita Tutulani,Margarita Tutulani
MARGARITARËT,Margaritarët,Margaritaret
MARIE KRAJA,Marie Kraja,Marie Kraja
MARIE KRAJA,Marie Kraja,Marie Kraja
MARIE SHLLAKU,Marie Shllaku,Marie Shllaku
MARIE SHLLAKU,Marie Shllaku,Marie Shllaku
MARIE ÇOBA,Marie Çoba,Marie Coba
MARIGO,Marigo,Marigo
MARIGONA,Marigona,Marigona
MARIJE KRAJA,Marije Kraja,Marije Kraja
MARIJE PETROVIĆ,Marije Petrović,Marije Petrovic
MARIJE SHLLAKU,Marije Shllaku,Marije Shllaku
MARIJE SHLLAKU,Marije Shllaku,Marije Shllaku
MARIN  BARLETI,Marin  Barleti,Marin  Barleti
MARIN BARLETI,Marin Barleti,Marin Barleti
MARIN BIÇIKEMI,Marin Biçikemi,Marin Bicikemi
MARINEC,Marinec,Marinec
MARJAN GECI,Marjan Geci,Marjan Geci
MARJAN SHABANI,Marjan Shabani,Marjan Shabani
MARK AVDYLI,Mark Avdyli,Mark Avdyli
MARK BIBA,Mark Biba,Mark Biba
MARK DIZDARI,Mark Dizdari,Mark Dizdari
MARK ISAKU,Mark Isaku,Mark Isaku
MARK KAÇINARI,Mark Kaçinari,Mark Kacinari
MARK KAÇINARI,Mark Kaçinari,Mark Kacinari
MARK LLESHI,Mark Lleshi,Mark Lleshi
MARK LLESHI,Mark Lleshi,Mark Lleshi
MARK MALOTA,Mark Malota,Mark Malota
MARK MUSOLLI,Mark Musolli,Mark Musolli
MARK PALUCAJ,Mark Palucaj,Mark Palucaj
MARK RAKA,Mark Raka,Mark Raka
MARK SOPI,Mark Sopi,Mark Sopi
MARK SOPJANI,Mark Sopjani,Mark Sopjani
MARK UKA,Mark Uka,Mark Uka
MARKA CARA,Marka Cara,Marka Cara
MARKAJ E GJOKAJ,Markaj e Gjokaj,Markaj e Gjokaj
MARKAJ E PJETËRGJINI,Markaj e Pjetërgjini,Markaj e Pjetergjini
MARKO BOÇARI,Marko Boçari,Marko Bocari
MARSHI I UÇK,Marshi I Uçk,Marshi I Uck
MARSHI UÇK,Marshi Uçk,Marshi Uck
MARSI 1989,Marsi 1989,Marsi 1989
MARSI 81,Marsi 81,Marsi 81
MARSI 89,Marsi 89,Marsi 89
MARSI 99,Marsi 99,Marsi 99
MARSI I MARTIRËVE,Marsi I Martirëve,Marsi I Martireve
MARTANESHI,Martaneshi,Martaneshi
MARTIN BEKA,Martin Beka,Martin Beka
MARTIN CAMAJ,Martin Camaj,Martin Camaj
MARTIN CAMAJ,Martin Camaj,Martin Camaj
MARTIN E NDUE NIKOLLA,Martin e Ndue Nikolla,Martin e Ndue Nikolla
MARTIN LUTER KING,Martin Luter King,Martin Luter King
MARTIRET,Martiret,Martiret
MARTIRET E LIRISË,Martiret e Lirisë,Martiret e Lirise
MARTIRËT,Martirët,Martiret
MARTIRËT  E KOMBIT,Martirët  e Kombit,Martiret  e Kombit
MARTIRËT 19,Martirët 19,Martiret 19
MARTIRËT 1912,Martirët 1912,Martiret 1912
MARTIRËT ABAZAJ,Martirët Abazaj,Martiret Abazaj
MARTIRËT ABAZIBRA,Martirët Abazibra,Martiret Abazibra
MARTIRËT AHMETAJ,Martirët Ahmetaj,Martiret Ahmetaj
MARTIRËT ALIU,Martirët Aliu,Martiret Aliu
MARTIRËT ARUQAJ,Martirët Aruqaj,Martiret Aruqaj
MARTIRËT ASLLANI,Martirët Asllani,Martiret Asllani
MARTIRËT BAJRAJ,Martirët Bajraj,Martiret Bajraj
MARTIRËT BAJRAKTARI ZEQIRI,Martirët Bajraktari Zeqiri,Martiret Bajraktari Zeqiri
MARTIRËT BAJRAMI,Martirët Bajrami,Martiret Bajrami
MARTIRËT BARDHECI,Martirët Bardheci,Martiret Bardheci
MARTIRËT BEGANI DHE JUSOLLI,Martirët Begani Dhe Jusolli,Martiret Begani Dhe Jusolli
MARTIRËT BEKA,Martirët Beka,Martiret Beka
MARTIRËT BEQIRI,Martirët Beqiri,Martiret Beqiri
MARTIRËT BERISHA,Martirët Berisha,Martiret Berisha
MARTIRËT BILALLI DANI,Martirët Bilalli Dani,Martiret Bilalli Dani
MARTIRËT BOGUJEVCI,Martirët Bogujevci,Martiret Bogujevci
MARTIRËT BUSHI,Martirët Bushi,Martiret Bushi
MARTIRËT BYTYQI,Martirët Bytyqi,Martiret Bytyqi
MARTIRËT CAKA,Martirët Caka,Martiret Caka
MARTIRËT CANA,Martirët Cana,Martiret Cana
MARTIRËT DEMIRI,Martirët Demiri,Martiret Demiri
MARTIRËT DERVISHAJ,Martirët Dervishaj,Martiret Dervishaj
MARTIRËT DINAJ,Martirët Dinaj,Martiret Dinaj
MARTIRËT DRAGAJ,Martirët Dragaj,Martiret Dragaj
MARTIRËT DURIQI,Martirët Duriqi,Martiret Duriqi
MARTIRËT E 2 GUSHTIT,Martirët e 2 Gushtit,Martiret e 2 Gushtit
MARTIRËT E ABRISË,Martirët e Abrisë,Martiret e Abrise
MARTIRËT E AKLLAPIT,Martirët e Akllapit,Martiret e Akllapit
MARTIRËT E BARDHANIQIT,Martirët e Bardhaniqit,Martiret e Bardhaniqit
MARTIRËT E BATUSHËS,Martirët e Batushës,Martiret e Batushes
MARTIRËT E BERJAHËS,Martirët e Berjahës,Martiret e Berjahes
MARTIRËT E BEÇIQIT,Martirët e Beçiqit,Martiret e Beciqit
MARTIRËT E BISHTAZHINIT,Martirët e Bishtazhinit,Martiret e Bishtazhinit
MARTIRËT E BLLACËS,Martirët e Bllacës,Martiret e Bllaces
MARTIRËT E BUJANIT,Martirët e Bujanit,Martiret e Bujanit
MARTIRËT E BUROJËS,Martirët e Burojës,Martiret e Burojes
MARTIRËT E BUSISË,Martirët e Busisë,Martiret e Busise
MARTIRËT E DASHECIT,Martirët e Dashecit,Martiret e Dashecit
MARTIRËT E DEJNIT,Martirët e Dejnit,Martiret e Dejnit
MARTIRËT E DEMOKRACISË,Martirët e Demokracisë,Martiret e Demokracise
MARTIRËT E DERMJAKUT,Martirët e Dermjakut,Martiret e Dermjakut
MARTIRËT E DEVËS,Martirët e Devës,Martiret e Deves
MARTIRËT E DOBROSHIT,Martirët e Dobroshit,Martiret e Dobroshit
MARTIRËT E DRAGAQINËS,Martirët e Dragaqinës,Martiret e Dragaqines
MARTIRËT E DRENOCIT,Martirët e Drenocit,Martiret e Drenocit
MARTIRËT E DRITANIT,Martirët e Dritanit,Martiret e Dritanit
MARTIRËT E DRUARIT,Martirët e Druarit,Martiret e Druarit
MARTIRËT E DUBRAVËS,Martirët e Dubravës,Martiret e Dubraves
MARTIRËT E DUZHNJES,Martirët e Duzhnjes,Martiret e Duzhnjes
MARTIRËT E FSHAJIT,Martirët e Fshajit,Martiret e Fshajit
MARTIRËT E FSHATIT,Martirët e Fshatit,Martiret e Fshatit
MARTIRËT E GALICËS,Martirët e Galicës,Martiret e Galices
MARTIRËT E GRADICËS,Martirët e Gradicës,Martiret e Gradices
MARTIRËT E GURRËS,Martirët e Gurrës,Martiret e Gurres
MARTIRËT E GUSKËS,Martirët e Guskës,Martiret e Guskes
MARTIRËT E HALLAQIT,Martirët e Hallaqit,Martiret e Hallaqit
MARTIRËT E HASIT,Martirët e Hasit,Martiret e Hasit
MARTIRËT E HOGOSHTIT,Martirët e Hogoshtit,Martiret e Hogoshtit
MARTIRËT E KABASHIT,Martirët e Kabashit,Martiret e Kabashit
MARTIRËT E KARADAKUT,Martirët e Karadakut,Martiret e Karadakut
MARTIRËT E KAÇANDOLLIT,Martirët e Kaçandollit,Martiret e Kacandollit
MARTIRËT E KISHNICËS,Martirët e Kishnicës,Martiret e Kishnices
MARTIRËT E KLINËS,Martirët e Klinës,Martiret e Klines
MARTIRËT E KOMBIT,Martirët e Kombit,Martiret e Kombit
MARTIRËT E KOPILIQIT,Martirët e Kopiliqit,Martiret e Kopiliqit
MARTIRËT E KOPILIQIT TË POSHTËM,Martirët e Kopiliqit Të Poshtëm,Martiret e Kopiliqit Te Poshtem
MARTIRËT E KORENICËS,Martirët e Korenicës,Martiret e Korenices
MARTIRËT E KORRIKUT,Martirët e Korrikut,Martiret e Korrikut
MARTIRËT E KOSTËRCIT,Martirët e Kostërcit,Martiret e Kostercit
MARTIRËT E KOZHICËS,Martirët e Kozhicës,Martiret e Kozhices
MARTIRËT E KRAISHTËS,Martirët e Kraishtës,Martiret e Kraishtes
MARTIRËT E KRASMIROCIT,Martirët e Krasmirocit,Martiret e Krasmirocit
MARTIRËT E KRASNIQËVE,Martirët e Krasniqëve,Martiret e Krasniqeve
MARTIRËT E KRUSHËS,Martirët e Krushës,Martiret e Krushes
MARTIRËT E KUSHAVECIT,Martirët e Kushavecit,Martiret e Kushavecit
MARTIRËT E KUÇICËS,Martirët e Kuçicës,Martiret e Kucices
MARTIRËT E LAGJËS HADUM,Martirët e Lagjës Hadum,Martiret e Lagjes Hadum
MARTIRËT E LAGJËS HANKË,Martirët e Lagjës Hankë,Martiret e Lagjes Hanke
MARTIRËT E LESKOVECIT,Martirët e Leskovecit,Martiret e Leskovecit
MARTIRËT E LIKOCIT,Martirët e Likocit,Martiret e Likocit
MARTIRËT E LIPJANIT,Martirët e Lipjanit,Martiret e Lipjanit
MARTIRËT E LIRISË,Martirët e Lirisë,Martiret e Lirise
MARTIRËT E LIRISË  ÇABRAT,Martirët e Lirisë  Çabrat,Martiret e Lirise  Cabrat
MARTIRËT E LLAUSHËS,Martirët e Llaushës,Martiret e Llaushes
MARTIRËT E LUBAVECIT,Martirët e Lubavecit,Martiret e Lubavecit
MARTIRËT E LUBIQEVËS,Martirët e Lubiqevës,Martiret e Lubiqeves
MARTIRËT E LUFTËS,Martirët e Luftës,Martiret e Luftes
MARTIRËT E MAKËRMALIT,Martirët e Makërmalit,Martiret e Makermalit
MARTIRËT E MALOKËVE,Martirët e Malokëve,Martiret e Malokeve
MARTIRËT E MALËSISË,Martirët e Malësisë,Martiret e Malesise
MARTIRËT E MARINËS,Martirët e Marinës,Martiret e Marines
MARTIRËT E MARMULLIT,Martirët e Marmullit,Martiret e Marmullit
MARTIRËT E MEJES,Martirët e Mejes,Martiret e Mejes
MARTIRËT E MIRENËS,Martirët e Mirenës,Martiret e Mirenes
MARTIRËT E MOJSTIRIT,Martirët e Mojstirit,Martiret e Mojstirit
MARTIRËT E MURGËS,Martirët e Murgës,Martiret e Murges
MARTIRËT E OPTERUSHËS,Martirët e Opterushës,Martiret e Opterushes
MARTIRËT E PATAÇANIT,Martirët e Pataçanit,Martiret e Patacanit
MARTIRËT E PEQANIT,Martirët e Peqanit,Martiret e Peqanit
MARTIRËT E PIRANËS,Martirët e Piranës,Martiret e Piranes
MARTIRËT E POLACIT,Martirët e Polacit,Martiret e Polacit
MARTIRËT E POLLUZHËS,Martirët e Polluzhës,Martiret e Polluzhes
MARTIRËT E PREKAZIT,Martirët e Prekazit,Martiret e Prekazit
MARTIRËT E PRELLOCIT,Martirët e Prellocit,Martiret e Prellocit
MARTIRËT E QËNDRESËS,Martirët e Qëndresës,Martiret e Qendreses
MARTIRËT E RADISHEVËS,Martirët e Radishevës,Martiret e Radisheves
MARTIRËT E RAMOCIT,Martirët e Ramocit,Martiret e Ramocit
MARTIRËT E RESINOVCIT,Martirët e Resinovcit,Martiret e Resinovcit
MARTIRËT E RETISË,Martirët e Retisë,Martiret e Retise
MARTIRËT E REÇAKUT,Martirët e Reçakut,Martiret e Recakut
MARTIRËT E ROGOVËS,Martirët e Rogovës,Martiret e Rogoves
MARTIRËT E RRACIT,Martirët e Rracit,Martiret e Rracit
MARTIRËT E RRYPAJT,Martirët e Rrypajt,Martiret e Rrypajt
MARTIRËT E RUNIKUT,Martirët e Runikut,Martiret e Runikut
MARTIRËT E SEMETISHTIT,Martirët e Semetishtit,Martiret e Semetishtit
MARTIRËT E SENOCIT,Martirët e Senocit,Martiret e Senocit
MARTIRËT E SHALLCIT,Martirët e Shallcit,Martiret e Shallcit
MARTIRËT E SHEREMETIT,Martirët e Sheremetit,Martiret e Sheremetit
MARTIRËT E SHISHMANIT,Martirët e Shishmanit,Martiret e Shishmanit
MARTIRËT E SHPENADISË,Martirët e Shpenadisë,Martiret e Shpenadise
MARTIRËT E SHTUTICËS,Martirët e Shtuticës,Martiret e Shtutices
MARTIRËT E SKIVJANIT,Martirët e Skivjanit,Martiret e Skivjanit
MARTIRËT E SLLAPUZHANIT,Martirët e Sllapuzhanit,Martiret e Sllapuzhanit
MARTIRËT E SMAQIT,Martirët e Smaqit,Martiret e Smaqit
MARTIRËT E STRUZHËS,Martirët e Struzhës,Martiret e Struzhes
MARTIRËT E STUDIMËS,Martirët e Studimës,Martiret e Studimes
MARTIRËT E TIVARIT,Martirët e Tivarit,Martiret e Tivarit
MARTIRËT E TOPLIQANIT,Martirët e Topliqanit,Martiret e Topliqanit
MARTIRËT E TURIÇECIT,Martirët e Turiçecit,Martiret e Turicecit
MARTIRËT E TUSHILËS,Martirët e Tushilës,Martiret e Tushiles
MARTIRËT E TUSUZIT,Martirët e Tusuzit,Martiret e Tusuzit
MARTIRËT E TËRRNJES,Martirët e Tërrnjes,Martiret e Terrnjes
MARTIRËT E UJZIT,Martirët e Ujzit,Martiret e Ujzit
MARTIRËT E VAJNIKUT,Martirët e Vajnikut,Martiret e Vajnikut
MARTIRËT E VINARCIT,Martirët e Vinarcit,Martiret e Vinarcit
MARTIRËT E VITIT 1921,Martirët e Vitit 1921,Martiret e Vitit 1921
MARTIRËT E VRANIQIT,Martirët e Vraniqit,Martiret e Vraniqit
MARTIRËT E ZAQISHTIT,Martirët e Zaqishtit,Martiret e Zaqishtit
MARTIRËT E ZHILIVODËS,Martirët e Zhilivodës,Martiret e Zhilivodes
MARTIRËT E ZOGAJVE,Martirët e Zogajve,Martiret e Zogajve
MARTIRËT E ZOJZIT,Martirët e Zojzit,Martiret e Zojzit
MARTIRËT E ÇIKATOVËS,Martirët e Çikatovës,Martiret e Cikatoves
MARTIRËT ELSHANI,Martirët Elshani,Martiret Elshani
MARTIRËT GRABANICA,Martirët Grabanica,Martiret Grabanica
MARTIRËT GRAJÇEVCI,Martirët Grajçevci,Martiret Grajcevci
MARTIRËT GËRQARI,Martirët Gërqari,Martiret Gerqari
MARTIRËT HALIMI,Martirët Halimi,Martiret Halimi
MARTIRËT HASANAJ,Martirët Hasanaj,Martiret Hasanaj
MARTIRËT HAXHIU,Martirët Haxhiu,Martiret Haxhiu
MARTIRËT HAZIRAJ,Martirët Haziraj,Martiret Haziraj
MARTIRËT HETEMI,Martirët Hetemi,Martiret Hetemi
MARTIRËT HOTI,Martirët Hoti,Martiret Hoti
MARTIRËT HOXHAJ,Martirët Hoxhaj,Martiret Hoxhaj
MARTIRËT ISTOGU,Martirët Istogu,Martiret Istogu
MARTIRËT KABASHI,Martirët Kabashi,Martiret Kabashi
MARTIRËT KASTRATI PROKSHI,Martirët Kastrati Prokshi,Martiret Kastrati Prokshi
MARTIRËT KELMENDI,Martirët Kelmendi,Martiret Kelmendi
MARTIRËT KOCA,Martirët Koca,Martiret Koca
MARTIRËT KOSUMI,Martirët Kosumi,Martiret Kosumi
MARTIRËT KULIQI,Martirët Kuliqi,Martiret Kuliqi
MARTIRËT MALIQI,Martirët Maliqi,Martiret Maliqi
MARTIRËT MAZREKU,Martirët Mazreku,Martiret Mazreku
MARTIRËT MIFTARI,Martirët Miftari,Martiret Miftari
MARTIRËT MUQOLLI,Martirët Muqolli,Martiret Muqolli
MARTIRËT OSMANAJ DHE BEKAJ,Martirët Osmanaj Dhe Bekaj,Martiret Osmanaj Dhe Bekaj
MARTIRËT PARDUZI,Martirët Parduzi,Martiret Parduzi
MARTIRËT QERKEZI,Martirët Qerkezi,Martiret Qerkezi
MARTIRËT REXHA,Martirët Rexha,Martiret Rexha
MARTIRËT RUKOLLI,Martirët Rukolli,Martiret Rukolli
MARTIRËT SHABANI SOKOLI,Martirët Shabani Sokoli,Martiret Shabani Sokoli
MARTIRËT SHALA PROKSHI,Martirët Shala Prokshi,Martiret Shala Prokshi
MARTIRËT SHAQIRI,Martirët Shaqiri,Martiret Shaqiri
MARTIRËT SHAQIRI DHE ZEKAJ,Martirët Shaqiri Dhe Zekaj,Martiret Shaqiri Dhe Zekaj
MARTIRËT SHEREMETI,Martirët Sheremeti,Martiret Sheremeti
MARTIRËT SOKOLI,Martirët Sokoli,Martiret Sokoli
MARTIRËT SPAHIU,Martirët Spahiu,Martiret Spahiu
MARTIRËT SYLA HALILI,Martirët Syla Halili,Martiret Syla Halili
MARTIRËT VEJSA,Martirët Vejsa,Martiret Vejsa
MARTIRËT VELIQI,Martirët Veliqi,Martiret Veliqi
MARTIRËT XHINOVCI,Martirët Xhinovci,Martiret Xhinovci
MARTIRËT ZABELI,Martirët Zabeli,Martiret Zabeli
MARTIRËT ÇITAKU,Martirët Çitaku,Martiret Citaku
MARTRIRËT E MAZREKUT,Martrirët e Mazrekut,Martriret e Mazrekut
MARTRËT E LUBIZHDËS,Martrët e Lubizhdës,Martret e Lubizhdes
MARUBI,Marubi,Marubi
MASAR BEGOLLI,Masar Begolli,Masar Begolli
MASAR FERATI,Masar Ferati,Masar Ferati
MASAR KODRA,Masar Kodra,Masar Kodra
MASAR SHALA,Masar Shala,Masar Shala
MASË KODRE,Masë Kodre,Mase Kodre
MATAJ,Mataj,Mataj
MATEJ SERREQI,Matej Serreqi,Matej Serreqi
MATEJ SERREÇI,Matej Serreçi,Matej Serreci
MATI,Mati,Mati
MATI,Mati,Mati
MATJANËT,Matjanët,Matjanet
MATURANTI,Maturanti,Maturanti
MAVRIQI,Mavriqi,Mavriqi
MAXHERA,Maxhera,Maxhera
MAXHUN BERISHA,Maxhun Berisha,Maxhun Berisha
MAXHUN CACAJ,Maxhun Cacaj,Maxhun Cacaj
MAXHUN REXHEPAJ,Maxhun Rexhepaj,Maxhun Rexhepaj
MAXHUN TISHUKAJ,Maxhun Tishukaj,Maxhun Tishukaj
MAXHUN ÇEKAJ,Maxhun Çekaj,Maxhun Cekaj
MAZHIQËT,Mazhiqët,Mazhiqet
MAZLLOM CANHAFIZI,Mazllom Canhafizi,Mazllom Canhafizi
MAZLLUM KASTRATI,Mazllum Kastrati,Mazllum Kastrati
MAZLLUM LAKUCI,Mazllum Lakuci,Mazllum Lakuci
MAZLLUM MYEZINI,Mazllum Myezini,Mazllum Myezini
MAĐARSKA,Mađarska,Madarska
MBI QESHMES,Mbi Qeshmes,Mbi Qeshmes
MBIJETESA,Mbijetesa,Mbijetesa
MBRETI AGRON,Mbreti Agron,Mbreti Agron
MBRETI ARISTON,Mbreti Ariston,Mbreti Ariston
MBRETI BARDH,Mbreti Bardh,Mbreti Bardh
MBRETI BARDHYL,Mbreti Bardhyl,Mbreti Bardhyl
MBRETI GENT,Mbreti Gent,Mbreti Gent
MBRETI GLAUK,Mbreti Glauk,Mbreti Glauk
MBRETI LIKEI,Mbreti Likei,Mbreti Likei
MBRETI LONGAR,Mbreti Longar,Mbreti Longar
MBRETI LONGAR,Mbreti Longar,Mbreti Longar
MBRETI PIRRO,Mbreti Pirro,Mbreti Pirro
MBRETI PLEURAT,Mbreti Pleurat,Mbreti Pleurat
MBRETI ZOG,Mbreti Zog,Mbreti Zog
MBRETI ZOGU I,Mbreti Zogu I,Mbreti Zogu I
MBRETRESHA TEUTË,Mbretresha Teutë,Mbretresha Teute
MBRETËRESHA,Mbretëresha,Mbreteresha
MBRETËRESHA  TEUTË,Mbretëresha  Teutë,Mbreteresha  Teute
MBRETËRESHA TEUTA,Mbretëresha Teuta,Mbreteresha Teuta
MBRETËRESHA TEUTË,Mbretëresha Teutë,Mbreteresha Teute
MBRETËRIA DARDANE,Mbretëria Dardane,Mbreteria Dardane
MEDIANA,Mediana,Mediana
MEDINA,Medina,Medina
MEDLIN  OLLBRAJT,Medlin  Ollbrajt,Medlin  Ollbrajt
MEDLIN OLBRAJT,Medlin Olbrajt,Medlin Olbrajt
MEDVEGJA,Medvegja,Medvegja
MEGZUN BOSHNJAKU,Megzun Boshnjaku,Megzun Boshnjaku
MEH LENJANI,Meh Lenjani,Meh Lenjani
MEHAJ,Mehaj,Mehaj
MEHAJT,Mehajt,Mehajt
MEHANA,Mehana,Mehana
MEHANAJVE,Mehanajve,Mehanajve
MEHAZ MJEKU,Mehaz Mjeku,Mehaz Mjeku
MEHDI BARDHI,Mehdi Bardhi,Mehdi Bardhi
